geonameid,name,asciiname,alternatenames,latitude,longtitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
1151254,Phuket,Phuket,"Amphoe Muang Phuket,Bhuket,Changwat Phuket,HKT,Phuket,Phuketas,Pkhuket,Puketo,Pxuket,Tongka,Tongkah,bu ji shi,fwkt,fwkyt,phuket,phuketa,pu ji shi,pukes,pukkes,pukkit,pwqt,tesaban'nakon・puketto,thesbal nkhr phuket,Пхукет,פוקט,فوكيت,فوکت,پھوکیت,फुकेट,ফুকেট,ਫੁਕੇਟ,புக்கிட்,ภูเก็ต,เทศบาลนครภูเก็ต,པུ་ཁེཊ་གྲོང་ཁྱེར​།,ፉketi,ፉኬት,テーサバーンナコーン・プーケット,布吉市,普吉市,푸껫,푸켓",7.89059,98.3981,P,PPLA,TH,,62,8301,,,79308,,28,Asia/Bangkok,2026-04-14
1151340,Photharam,Photharam,"Amphoe Photharam,Amphu Po Ta-ram,Ban Photharam,Bhodharam,Bhōdhārām,Kwaeng Photharam,Photharam,Pkhotkharam,photharam,Пхотхарам,โพธาราม",13.69234,99.84969,P,PPLA2,TH,,52,7007,700701,,36248,,12,Asia/Bangkok,2023-12-11
1151426,Phayao,Phayao,"Amphoe Moeang Bha Yao,Amphoe Muang Phayao,Amphoe Muang Pra Yao,Amphoe Phayao,Ban Nai Wiang,Bhayao,Changwat Phayao,Fajao,Fayao,Moeangbhayao,Muang Phayao,Muang Prao,Muang Prayao,Mueang Chang Wat Pha Yao,Mueang Phayao,Phayao,Pkhajao,Prayao,canghwad phayea,fyaw,payao,phaya'o,phayea,Пхаяо,Фаяо,فیاؤ,فیاو,फयाओ,ফায়াও,ਫਾਯਾਓ,จังหวัดพะเยา,พะเยา,ፋyaው,ፋያው,パヤオ",19.19203,99.87883,P,PPLA,TH,,41,5601,,,21058,,409,Asia/Bangkok,2026-04-14
1151528,Pa Sang,Pa Sang,"Amphoe Pa Sang,Ban Pa Sang,Pa Sang,pasang,ป่าซาง",18.52617,98.93936,P,PPLA2,TH,,05,5106,510602,,15607,,295,Asia/Bangkok,2023-12-10
1151933,Nakhon Si Thammarat,Nakhon Si Thammarat,"Amphoe Muang Nakhon Si Thammarat,Changwat Nakhon Si Thammarat,Lakawn,Lakon,Ligor,Muang Nagorn Sridharmaraj,Muang Nakawn Sri Tamarat,Mueang Nakhon Si Thammarat,NST,Nagara Sridharmaraj,Nagor Sridhamaraj,Nagorn Sridharmrat,Nagorri Sridharmrat,Nakawn Sitamarat,Nakawn Sritamarat,Nakhaun Si Thammarat,Nakhon Si Tammarat,Nakhon Si Thammarat,Nakhon Si Thammarht,Nakhon Sritamarai,Nakhon Srithamarat,Nakhon Srithamrat,Nakhon Szi Thammarat,Nakhonsithamrat,Nakkhon-Si-Tkhammarat,Nakkhonsitkhammarat,Nakon,Nakon Si Tham Rat,Nakon Sitamarat,Nakon Sri Tammarat,Nakon Sritamaraj,Nakon Sritamarat,Nakorn Si Thamarat,Nakorn Sridamaraja,Naxon Si Tamarat,na kong shi tan ma le,nakhana si tham'marata,nakhona si tham'marata,nakhona si thamarata,nakonshitanmarato,nakonsitammalas,nanyoni si tamarati,nkhrsrithrrmrach,nkhwn sy tmart,thesbal nkhr nkhrsrithrrmrach,Накхон-Си-Тхаммарат,Накхонситхаммарат,נאקון סי טמרט,ناکھون سی تھامارات,نخون سي تمارت,نخون سی تمارت,نکھون سی تھاماراٹ,नखोन सी थाम्मारत,নখন সি থাম্মারাট,ਨਖੋਨ ਸੀ ਥਾਮਾਰਤ,นครศรีธรรมราช,เทศบาลนครนครศรีธรรมราช,ན་ཁཱོན་སི་ཐམ་མ་ར་ཊི།,ናኞን ሲ ታማራት,ナコーンシータンマラート,那空是贪玛叻,나콘시탐마랏",8.43333,99.96667,P,PPLA,TH,,64,8001,,,102152,,8,Asia/Bangkok,2026-04-14
1152188,Mae Sot,Mae Sot,"Amphoe Ban Mae Sot,Amphoe Mae Saut,Amphoe Mae Sot,Amphoe Mesoht,Ban Mae Sot,Ban Me Ramat,Ban Me Sohd,Ban Mesod,Branch Amphoe Me Sohd,Branch Amphoe Mē Sōhd,MAQ,Mae Saut,Mae Sord,Mae Sot,Mehsord,Mesod,Mesoht,Mesort,Mēsoht,แม่สอด",16.71667,98.56667,P,PPLA2,TH,,08,6306,630601,,44563,,213,Asia/Bangkok,2023-12-10
1152194,Mae Sai,Mae Sai,"Amphoe Mae Sai,King Amphoe Mae Sai,Mae Sai,แม่สาย",20.43353,99.87617,P,PPLA2,TH,,03,5709,570906,,27520,,437,Asia/Bangkok,2023-12-10
1152202,Mae Ramat,Mae Ramat,"Amphoe Mae Ramat,Ban Mae Ramat,King Amphoe Mae Ramat,Mae Ramat,Meramas,Meramat,Mēramat,Mēramās,Tambon Mae Ramat,แม่ระมาด",16.98403,98.51665,P,PPLA2,TH,,08,6304,630401,,17316,,184,Asia/Bangkok,2023-12-10
1152227,Mae Chan,Mae Chan,"Amphoe Chiang Saen,Amphoe Mae Chan,Ban Gasa,Ban Kasa,Ban Mae Chan,Ban Mea Jan,Bān Gāsa,Bān Mea Jan,Chiang Saen,Chieng Sean,Chiengsen,Mae Chan,Mehchan,Pong Hong,Мэчан,แม่จัน",20.14675,99.85256,P,PPLA2,TH,,03,5707,570701,,37672,,416,Asia/Bangkok,2023-12-10
1152377,Lat Yao,Lat Yao,"Amphoe Lat Yao,Ban Lad Yao,Ban Lat Yao,Ban Lat Yau,Bān Lād Yao,Bān Lāt Yāu,Lat Yao,ladyaw,ลาดยาว",15.751,99.78925,P,PPLA2,TH,,16,6011,601101,,17506,,62,Asia/Bangkok,2023-12-10
1152432,Lang Suan,Lang Suan,"Amper Khan Ngern,Amphoe Khan Ngoen,Amphoe Khanngeun,Amphoe Lang Suan,Ban Khan Ngoen,Khan Ngden,Khan Ngoen,Lang Suan,Moeang Hlang Suan,Moeang Hlang Sūan,Muang Hlang Suan,Muang Lang Suan,Mueang Lang Suan,hlangswn,หลังสวน",9.94561,99.07847,P,PPLA2,TH,,58,8604,860402,,16142,,11,Asia/Bangkok,2023-12-11
1152468,Lamphun,Lamphun,"Amphoe Muang Lamphun,Amphoe Mueang Lamphun,Changwat Lamphun,Changwat Muang Lamphun,Lambhun,Lamfun,Lamphun,Lampkhun,Lampoon,Lampun,Muang Lam Poun,Muang Lamphun,Muang Lampun,Mueang Lamphun,lamaphuna,lampuna,laphun,laምፉni,lmfwn,lmpھwn,lyamphuna,ranpun,Лампхун,لمفون,لمپھون,लंपुन,ল্যাম্ফুন,ਲਮਫੁਨ,ลำพูน,ላምፉን,ランプーン",18.58054,99.00745,P,PPLA,TH,,05,5101,,,43196,,296,Asia/Bangkok,2026-04-14
1152473,Lampang,Lampang,"Amphoe Muang Lampang,Amphoe Mueang Lampang,Changwat Lampang,Changwat Muang Lampang,Changwat Muang Nagorn Lambang,LPT,Lakhon,Lakhon Lampang,Lampang,Lampangas,Lampanq,Muang Lakhon Lampang,Muang Lampang,Muang Nagorn Lambang,Muang Nakon Lampang,Mueang Lampang,Nakawn,Nakawn Lampang,Nakhon Lampang,Nakon Lampang,Nakorn Lampang,lamapanga,lampang,lampanga,lamppang,lapang,laምፓniግ,lmpang,lmpanګ,lyampam,lympyng,ranpan,thesbal nkhr lapang,Лампанг,لامپانگ,لمپانګ,لمپانگ,لیمپینگ,लंपांग,ল্যাম্পাং,ਲਮਪਾਂਗ,ลำปาง,เทศบาลนครลำปาง,ལམ་པང་།,ላምፓንግ,ランパーン,람빵",18.29232,99.49277,P,PPLA,TH,,06,5201,,,156139,,238,Asia/Bangkok,2026-04-14
1152562,Kui Buri,Kui Buri,"Amphoe Kui Buri,Ban Kui Buri,Ban Kui Kao,Ban Kui Nua,King Amphoe Kui Buri,Kui,Kui Buri,Kui Kao,Kui Nua,Kuwi,Menangkuwi,Meng Kui,Moeang Kui,Muang Gui Gao,Muang Kui,Muang Kui Kao,Muang Kuwi,kuyburi,กุยบุรี",12.08283,99.85431,P,PPLA2,TH,,57,7702,770201,,19046,,15,Asia/Bangkok,2023-12-11
1152633,Krabi,Krabi,"Amphoe Muang Krabi,Amphoe Mueang Krabi,Amphoe Pak Nam,Changwat Krabi,Ghirbi,KBV,Krabi,Krampi,Moeang Kra-bi,Muang Krabi,Mueang Krabi,canghwad krabi,jia mi,kirabi,kkeulabi,krabi,kraby,kurabi,meuxng krabi,thesbal meuxng krabi,Κράμπι,Краби,Крабі,کرابي,کرابی,क्राबी,ক্রাবি,ਕ੍ਰਾਬੀ,กระบี่,จังหวัดกระบี่,เทศบาลเมืองกระบี่,เมืองกระบี่,ክራቢ,クラビー,甲米,끄라비",8.07257,98.91052,P,PPLA,TH,,63,8101,,,31219,,14,Asia/Bangkok,2026-04-14
1152919,Khao Yoi,Khao Yoi,"Amphoe Huai Luang,Amphoe Khao Yoi,Khao Yoi,kheayxy,เขาย้อย",13.24025,99.82428,P,PPLA2,TH,,56,7602,760201,,18506,,13,Asia/Bangkok,2023-12-11
1152953,Khanu Woralaksaburi,Khanu Woralaksaburi,"Amphoe Khanuworalak Buri,Khanu Woralaksaburi,Khanworalak Buri,King Amphoe Khanu Woralaksaburi,ขาณุวรลักษบุรี",16.0617,99.86058,P,PPLA2,TH,,11,6204,620405,,21889,,52,Asia/Bangkok,2023-12-10
1153035,Kathu,Kathu,"Ban Talat Kathu,Kathu,Katu,Tambon Kathu,tabl kathu,Кату,ตำบลกะทู้",7.91779,98.33322,P,PPL,TH,,62,8302,830201,,34835,,36,Asia/Bangkok,2023-12-11
1153081,Kanchanaburi,Kanchanaburi,"Changwat Kanchanaburi,Kanburi,Kancanaburi,Kanchana,Kanchanaburi,Kancsanaburi,Kanpuri,Kançanaburi,Moeang Kanchana Buri,Muang Kanchana Buri,kacanaburi,kancanaburi,kancanapuri,kanchanaburi,kanchanabwry,kanicanaburi,kaycnburi,kkanjjanabuli,knchanbwry,knchnabry,knchھnabry,qnznbwry,thesbal meuxng kaycnburi,Канчанабури,Канчанабурі,קנצנבורי,کانچانابوری,کنچانبوری,کنچنابري,کنچھنابری,कंचनबुरी,কাঞ্চনাবুরী,ਕੰਚਨਾਬੁਰੀ,காஞ்சனபுரி,กาญจนบุรี,เทศบาลเมืองกาญจนบุรี,ཀཱན་ཅ་ན་བུ་རི།,ካንቻናቡሪ,カーンチャナブリー,깐짜나부리",14.00412,99.54832,P,PPLA,TH,,50,7101,,,63699,,33,Asia/Bangkok,2026-04-14
1153090,Kamphaeng Phet,Kamphaeng Phet,"Amphoe Muang Kamphaeng Phet,Amphoe Mueang Kamphaeng Phet,Changwat Kamphaeng Phet,Changwat Muang Kam Bheng Bhej,Gamphaeng Phet,Gampheang Phet,Kam Baeng Bejr,Kambheng Bhej,Kamfenq Pet,Kamphaeng Phet,Kampkheng-Pkhet,Meuangkamphayng,Muang Kam Bheng Bhej,Muang Kam Phaeng Phet,Muang Kum Pang Pet,kamphem peta,kamphenga peta,kamupenpetto,kaphenga peta,kaphængphechr,kaምፌniግ ፔti,kmfng pt,kmfng pyٹ,kmfnګ pyټ,Кампхенг-Пхет,کمفنګ پيټ,کمفنگ پت,کمفنگ پیٹ,कंफेंग पेट,কম্ফেং পেট,ਕੰਫੇਂਗ ਪੇਟ,กำแพงเพชร,ካምፌንግ ፔት,カムペーンペット",16.48344,99.52153,P,PPLA,TH,,11,6201,,,58787,,83,Asia/Bangkok,2026-04-14
1153241,Huai Yot,Huai Yot,"Amphoe Huai Yot,Amphoe Khao Khao,Amphoe Khau Khaw,Ban Kao Kau,Ban Khaokao,Ban Nam Phrai,Ban Nem Phrai,Bān Kāo Kāu,Huai Yot,Khao Khao,Khaokao,Khou Khaw,Nam Phrai,ban na phray,hwyyxd,บ้านน้ำพราย,ห้วยยอด",7.78937,99.63469,P,PPLA2,TH,,65,9206,920601,,16586,,54,Asia/Bangkok,2023-12-11
1153269,Hua Hin,Hua Hin,"Amphoe Hua Hin,Ban Hua Hin,HHQ,Hau Hin,Hua Hin,Huahin,Khua Khin,Khuakhin,King Amphoe Ban Hua Hin,King Amphoe Hua Hin,fuwahin,hawhin-pranburi,huahin,hwa hyn,xaphex hawhin,Хуа Хин,Хуахин,Хуахін,هوا هين,หัวหิน-ปราณบุรี,อำเภอหัวหิน,フワヒン,후아힌",12.57065,99.95876,P,PPL,TH,,57,7707,,,126355,,10,Asia/Bangkok,2025-06-17
1153386,Hang Dong,Hang Dong,"Amphoe Hang Dong,Ban Hang Dong,Hang Dong,Khwaeng Mae Tha Chang,King Amphoe Hang Dong,hangdng,หางดง,แขวงแม่ท่าช้าง",18.68703,98.91939,P,PPLA2,TH,,02,5015,501501,,17931,,311,Asia/Bangkok,2023-12-10
1153464,Dok Kham Tai,Dok Kham Tai,"Amphoe Dok Kham Tai,Ban Dauk Kam Tai,Ban Dauk Kam Tāi,Ban Dok Kham Tai,Dauk Kham Tai,Dok Kham Tai,King Amphoe Dok Kham Tai,ดอกคำใต้",19.16242,99.99342,P,PPLA2,TH,,41,5605,560502,,23824,,394,Asia/Bangkok,2023-12-11
1153513,Damnoen Saduak,Damnoen Saduak,"Amphoe Damnoen Saduak,Ban Damnoen Saduak,Ban Khlong Damnoen Saduak,Damnoen Saduak,Damnoensaduak,daneinsadwk,Дамноенсадуак,ดำเนินสะดวก",13.51825,99.95469,P,PPLA2,TH,,52,7004,700401,,23296,,6,Asia/Bangkok,2023-12-11
1153557,Chumphon,Chumphon,"Amphoe Muang Chumphon,CJM,Champawn,Changwat Chumphon,Chumphaun,Chumphon,Chumpkhon,Chumpon,Chumporn,Csumphon,Cumfon,Cumphonas,Jumbhorn,Jumbor,Muang Champawn,Muang Choum Pon,Muang Chum Pon,Muang Chumporn,Muang Jum Bhorn,Mueang Chumphon,chmfwn,chumphr,chumpon,chumupon,chwmfwn,cumaphona,cumphana,cumphona,cuምፎni,thesbal meuxng chumphr,Çumfon,Čumphonas,Чумпхон,چمفون,چمپھون,چومفون,चुम्फोन,চুম্ফন,ਚੁਮਫੋਨ,ชุมพร,เทศบาลเมืองชุมพร,ཅུམ་ཕཱོན།,ቹምፎን,チュムポン,춤폰",10.4957,99.17971,P,PPLA,TH,,58,8601,,,55835,,8,Asia/Bangkok,2026-04-14
1153646,Chom Bueng,Chom Bueng,"Amphoe Chom Bueng,Amphoe Chom Bung,Ban Chom Bung,Chaum Boeng,Chohm Boeng,Chom Bueng,Chom Bung,King Amphoe Chom Bueng,King Chom Bung,cxmbung,จอมบึง",13.62,99.59169,P,PPLA2,TH,,52,7002,700201,,15143,,89,Asia/Bangkok,2023-12-11
1153669,Chiang Rai,Chiang Rai,"Amphoe Chiang Rai,Amphoe Muang Chiang Rai,CEI,Chang Rai,Changwat Chiang Rai,Changwat Muang Chiang Rai,Changwat Muang Jieng Rai,Chiang Rai,Chiang-Rai,Chiangraj,Chiengrai,Cian Ray,Ciangrajus,Cziang Raj,Jieng Rai,Muang Chiang Rai,Muang Chieng Rai,Muang Jieng Rai,Mueang Chiang Rai,Propinsi Chiang Rai,Thanh pho Chiang Rai,Thành phố Chiang Rai,Xieng Rai,cheiyngray,chianglai,chienrai,chyang ray,chyang rayy,chyanګ ray,ci'anga ra'i,ci'enga raya,ciyam ra'i,ciyaniግ rayi,qing lai,thesbal nkhr cheiyngray,zyʼng rʼy,Çian Ray,Čiangrajus,Чианграй,Чіанг-Раї,ציאנג ראי,چیانګ رای,چیانگ رائی,چیانگ رای,चिएंग राय,চিয়াং রাই,ਚਿਆਂਗ ਰਾਈ,เชียงราย,เทศบาลนครเชียงราย,ཆེང་རཱེ།,ቺያንግ ራይ,チエンラーイ,清萊,치앙라이",19.90858,99.8325,P,PPLA,TH,,03,5701,,,78756,,401,Asia/Bangkok,2026-04-14
1153671,Chiang Mai,Chiang Mai,"Amphoe Muang Chiang Mai,CNX,Changwat Chiang Mai,Chiang Mai,Chiang-Maj,Chiangmai,Chiengmai,Cian May,Cziang Maj,Kiangmai,Muang Chieng Mai,Muang Jieng Hmai,Mueang Chiang Mai,Xieng Mai,Zimme,Zimmé,cheiynghım,chiangmai,chienmai,chyang may,chyang mayy,chyanګ may,ci'anga ma'i,ci'enga ma'i,ciyam ma'i,ciyaniግ mayi,qing mai,Çian May,Чианг-Май,Чіанг-Май,צ'אנג מאי,צ'יאנג מאי,چیانګ مای,چیانگ مائی,چیانگ مای,चिएंग माई,চিয়াং মাই,ਚਿਆਂਗ ਮਾਈ,เชียงใหม่,แม่ริม เชียงใหม่,ቺያንግ ማይ,チエンマイ,清迈,清邁,치앙마이",18.79038,98.98468,P,PPLA,TH,,02,5001,,,127240,,313,Asia/Bangkok,2026-04-14
1153807,Cha-am,Cha-am,"Amphoe Cha-am,Amphoe Na Yang,Amphoe Nong Chok,Ban Chaam,Cha-am,Sha-am,chaxa,Ча-ам,ชะอำ",12.8,99.96667,P,PPLA2,TH,,56,7604,760401,,49375,,5,Asia/Bangkok,2023-12-11
1153850,Bo Phloi,Bo Phloi,"Amphoe Bo Phloi,Ban Bo Phloi,Bo Phloi,King Bau Phloi,King Bo Phloi,bxphlxy,บ่อพลอย",14.32517,99.51467,P,PPLA2,TH,,50,7103,710301,,16786,,96,Asia/Bangkok,2023-12-11
1154677,Ban Tak,Ban Tak,"Amphoe Ban Tak,Ban Tak,Tak,bantak,บ้านตาก",17.04325,99.08128,P,PPLA2,TH,,08,6302,630201,,18384,,148,Asia/Bangkok,2023-12-10
1154689,Ko Samui,Ko Samui,"Amphoe Ko Samui,Amphoe Koh Sa-mui,Amphoe Koksamui,Ban Na Dhaun,Ban Na Thaun,Ban Na Thon,Ban Natawn,Ban Naton,Ban Suan Yang,Ko Samui,Koh Samui,Na Thaun,Naton,keaasmuy,เกาะสมุย",9.53567,99.93567,P,PPLA2,TH,,60,8404,840401,,50000,,8,Asia/Bangkok,2023-12-11
1154770,Ban Ko Sire,Ban Ko Sire,"Ban Ko Sire,Ban Sire,ban keaa si her,บ้านเกาะสิเหร่",7.88747,98.42575,P,PPL,TH,,62,8301,830104,,71284,,15,Asia/Bangkok,2025-07-01
1155139,Ban Pong,Ban Pong,"Amphoe Ban Pong,Ban Pong,Pan-pong,banpong,Пан-понг,บ้านโป่ง",13.81629,99.87739,P,PPLA2,TH,,52,7005,700501,,57559,,16,Asia/Bangkok,2023-12-11
1156046,Ban Na San,Ban Na San,"Amphoe Ban Na,Ban Na San,Na Sau,Nasan,bannasar,บ้านนาสาร",8.80036,99.36372,P,PPLA2,TH,,60,8412,841201,,21900,,40,Asia/Bangkok,2023-12-11
1156257,Ban Na,Ban Na,"Ban Na,banna,บ้านนา",17.01717,99.73283,P,PPL,TH,,09,6401,640103,,40174,,59,Asia/Bangkok,2023-12-10
1157266,Ban Kamala,Ban Kamala,"Ban Gamara,Ban Gāmara,Ban Kamala,Ban Kamara,Ban Kammala,Ban Kammara,Kamala,Kamala Beach,Kamara,Mu Ban Jasmine Kamala,Thai Kamala Village,ban kmla,had kmla,ka tabich,กะตะบีช,บ้านกมลา,หาดกมลา",7.95508,98.28322,P,PPL,TH,,62,8302,830203,,22296,,11,Asia/Bangkok,2024-11-26
1157290,Ban I Chang,Ban I Chang,"Ban I Chang,Ban Ichang,I-Chang,ban xi cang,บ้านอีจาง",13.71061,99.89617,P,PPL,TH,,52,7006,700602,,119858,,12,Asia/Bangkok,2026-01-23
1157662,Bang Saphan,Bang Saphan,"Amphoe Bang Saphan,Amphu Bangspan,Ban Bang Saphan Yai,Bang Saphan Yai,Bangsabhan",11.21259,99.51167,P,PPL,TH,,57,7704,770401,,15134,,12,Asia/Bangkok,2023-12-11
1157683,Bang Phae,Bang Phae,"Amphoe Bang Phae,Amphoe Hua Pho,Amphoe Lam Phraya,Ban Bang Phae,Ban Bang Phae Tai,Bang Phae,Bang Phae Tai,Tha Rap,บางแพ",13.69157,99.92982,P,PPLA2,TH,,52,7006,700601,,29548,,11,Asia/Bangkok,2023-12-11
1595679,Nong Kung Si,Nong Kung Si,,16.65,103.3,P,PPL,TH,,23,4612,461201,,17001,,183,Asia/Bangkok,2023-12-10
1599640,Ban Nong Wua So,Ban Nong Wua So,,17.2675,103.22472,P,PPL,TH,,76,4108,410801,,21722,,181,Asia/Bangkok,2023-12-11
1601579,Ban Mai,Ban Mai,"Ban Mai,บ้านใหม่",7.20411,100.54508,P,PPL,TH,,68,9015,901502,,86899,,6,Asia/Bangkok,2023-12-11
1602708,Ban Khlong Bang Bon,Ban Khlong Bang Bon,"Ban Khlong Bang Bon,ban khlxng bang bxn,บ้านคลองบางบอน",13.63606,100.3775,P,PPL,TH,,40,1050,105003,,24008,,6,Asia/Bangkok,2025-07-19
1603235,Ban Huai Thalaeng,Ban Huai Thalaeng,,14.98333,102.65,P,PPL,TH,,27,3016,301601,,15352,,195,Asia/Bangkok,2023-12-10
1604452,Ban Khlong Bang Sao Thong,Ban Khlong Bang Sao Thong,"Ban Bang Sao Thong,Ban Khlong Bang Sao Thong,ban khlxng bangseathng,บ้านคลองบางเสาธง",13.64172,100.83272,P,PPL,TH,,42,1106,110601,,31153,,4,Asia/Bangkok,2023-12-11
1604654,Na Klang,Na Klang,"Na Klang,naklang,นากลาง",17.3072,102.18886,P,PPLA2,TH,,79,3902,390201,,31024,,253,Asia/Bangkok,2023-12-11
1604769,Yasothon,Yasothon,"Amphoe Muang Yasothon,Amphoe Yasodhom,Amphoe Yasodhorn,Amphoe Yasothon,Ban Nai Muang,Ban Singh Tha,Changwat Yasothon,Jasotkhon,Muang Iott-so Ton,Muang Yasothaun,Muang Yasothon,Mueang Yasothon,Yasodhorn,Yasotawn,Yasothon,Yasotorn,Yasotxon,iyasothana,yasothana,yasothona,yasoton,yasotoni,yaswtwn,yaswtھwn,ysothr,Ясотхон,یاسوتون,یاسوتھون,यसोथोन,ইয়াসোথন,ਯਾਸੋਥਨ,ยโสธร,ያሶቶን,ヤソトン",15.79408,104.1451,P,PPLA,TH,,72,3501,,,21643,,135,Asia/Bangkok,2026-04-14
1604771,Yaring,Yaring,"Amphoe Yamu,Amphoe Yaring,Ban Yamu,Jaring,Muang Yaring,Muang Yering,Yamu,Yaring,yahring,ยะหริ่ง",6.86617,101.36894,P,PPLA2,TH,,69,9409,940908,,31111,,6,Asia/Bangkok,2023-12-11
1604792,Yan Nawa,Yan Nawa,"Yan Nava,Yan Nawa,yannawa,ยานนาวา",13.69634,100.54212,P,PPLA2,TH,,40,1012,101203,,81521,,4,Asia/Bangkok,2025-07-19
1604870,Yala,Yala,"Amphoe Mueang Yala,Amphoe Yala,Ban Yala,Changwat Yala,Jala,Muang Yala,Mueang Yala,Yala,iyala,yala,yara,Ялa,Яла,یالا,यला,ইয়ালা,ਯਾਲਾ,ยะลา,ያላ,ヤラー",6.53995,101.28128,P,PPLA,TH,,70,9501,,,93558,,24,Asia/Bangkok,2026-04-14
1605018,Wiset Chaichan,Wiset Chaichan,"Amphoe Phai Cham Sin,Amphoe Wiset Chai Chan,Wises Jai-jan,Wises Jai-jān,Wiset Chai Chan,Wiset Chaichan,วิเศษชัยชาญ",14.59524,100.33808,P,PPLA2,TH,,35,1506,150602,,19129,,12,Asia/Bangkok,2026-04-17
1605024,Wichian Buri,Wichian Buri,"Amphoe Tha Rong,Amphoe Wichian,Amphoe Wichian Buri,Amphoe Wijiern,Ban Wichian,Tha Rong,Wi-jiern,Wi-jiērn,Wichian,Wichian Buri,wicheiyrburi,วิเชียรบุรี",15.65778,101.10603,P,PPLA2,TH,,14,6705,670501,,39272,,72,Asia/Bangkok,2023-12-10
1605069,Warin Chamrap,Warin Chamrap,"Amphoe Thaksin Ubon,Amphoe Warin Chamrap,Amphoe Warinjamrap,Ban That,Varindra,Warim Chamrap,Warin,Warin Chamrap,wa rin,warincharab,วาริน,วารินชำราบ",15.19319,104.8628,P,PPLA2,TH,,75,3415,341501,,43102,,136,Asia/Bangkok,2024-11-19
1605070,Warichaphum,Warichaphum,"Amphoe Waritchaphum,Ban Muang Waritchaphum,King Amphoe Barijabhum,King Amphoe Waritchaphum,King Waritchaphum,Muang Ouarit Poum,Muang Uarit Pom,Muang Waritchaphum,Ouarit Poum,Warichaphum,Waritchaphum,warichphumi,วาริชภูมิ",17.29409,103.63816,P,PPLA2,TH,,20,4706,470601,,15760,,181,Asia/Bangkok,2026-01-23
1605102,Wang Saphung,Wang Saphung,"Amphoe Wang Saphung,Ban Wang Sa Pung,Ban Wang San Phung,Ban Wang Saphung,Khwaeng Wang Saphung,Wang Saphung,Wangsabhung,wangsaphung,วังสะพุง",17.30097,101.7685,P,PPLA2,TH,,18,4209,420901,,15747,,254,Asia/Bangkok,2023-12-10
1605118,Wang Noi,Wang Noi,"Amphoe Uthai Noi,Amphoe Wang Noi,Ban Bang Pla Kot Noi,Ban Wang Noi,Wang Noi,wangnxy,วังน้อย",14.22689,100.7155,P,PPLA2,TH,,36,1411,141104,,15865,,5,Asia/Bangkok,2023-12-10
1605119,Wang Nam Yen,Wang Nam Yen,"Amphoe Wang Nam Yen,King Amphoe Wang Nam Yen,Wang Nam Yen,wangnayen,วังน้ำเย็น",13.50476,102.18093,P,PPLA2,TH,,80,2704,270401,,16299,,104,Asia/Bangkok,2026-04-17
1605215,Uttaradit,Uttaradit,"Amphoe Mueang Uttaradit,Changwat Muang Utaradith,Changwat Uttaradit,Muang Utaradit,Muang Utaradith,Outaradit,UTR,Utaradit,Utaraditas,Utaraditra,Uttaradit,Uttardit,Uttradit,atradyt,cheng yi,thesbal meuxng xutrditth,utaradita,uttaladis,uttaradita,uttaraditto,xutrditth,ʿutitaraditi,Уттарадит,Уттарадіт,اتراديت,اٹاراڈٹ,उत्तरदित,উত্তরাদিত,ਉੱਤਰਾਦਿਤ,อุตรดิตถ์,เทศบาลเมืองอุตรดิตถ์,ኡትታራዲት,ウッタラディット,程逸,우따라딧",17.62557,100.09421,P,PPLA,TH,,10,5301,,,58313,,68,Asia/Bangkok,2026-04-14
1605221,Uthai Thani,Uthai Thani,"Amphoe Nam Sum,Ban Nam Sum,Changwat Muang Uthai Thani,Changwat Uthai Thani,Muang Udhai Dhani,Muang Utai Tani,Muang Uthai Thani,Mueang Uthai Thani,Udhaidhani,Utay Tani,Uthai Thani,Utkhaj-Tkhani,athay tany,athay thany,atھayy tھany,utaitani,utha'i thani,xuthaythani,ʿuteyi tani,Утхай-Тхані,اتهای تانی,اتهای ثاني,اتھائی تھانی,उथाई थानी,উথাই থানী,ਉਥਾਈ ਥਾਨੀ,อุทัยธานี,ኡተይ ታኒ,ウタイタニー",15.37939,100.0245,P,PPLA,TH,,15,6101,610101,,22219,,28,Asia/Bangkok,2026-04-14
1605239,Udon Thani,Udon Thani,"Ban Dua Makeng,Ban Ma Keng,Ban Mak Khaeng,Bar Deua Ma Khong,Changwat Udaunthani,Changwat Udon Thani,Mak Khaeng,Mueang Udon Thani,UTH,Udaun Thani,Udon,Udon Tani,Udon Thani,Udon-Tkhani,Udonthani,Udonthanis,Udontkhani,Udorn,Udorndhani,Udornthani,awdwn tany,aډwn thany,thesbal nkhr xudrthani,udana thani,udona thani,udontani,wdwn tany,wu long ta ni,xudrthani,ʿudoni tani,Удон Тани,Удон-Тхані,Удонтхани,אודון תאני,اودون تانی,اودون تھانی,اډون ثاني,ودون تاني,उडोन थानी,উডন থানী,ਉਡੋਨ ਥਾਨੀ,อุดรธานี,เทศบาลนครอุดรธานี,ཨུ་ཌོན་ཐ་ནི།,ኡዶን ታኒ,テーサバーンナコーン・ウドーンターニー,乌隆他尼,우돈타니",17.41567,102.78589,P,PPLA,TH,,76,4101,,,130531,,177,Asia/Bangkok,2026-04-14
